experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
oscillation,depth,,0,0.3125,5,b88a,fca6,True,14,correct,0,True
oscillation,depth,,0,0.1875,3,b8a4,f8a4,False,740,oscillated,-1,False
oscillation,depth,,0,0.25,4,b8be,fca6,True,15,correct,0,True
oscillation,depth,,0,0.5,8,b8d8,f8a4,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,b8f2,fca6,True,15,correct,0,True
oscillation,depth,,3,0.25,4,b90c,b905,False,740,oscillated,-1,False
oscillation,depth,,3,0.1875,3,b926,bd07,True,7,correct,3,True
oscillation,depth,,3,0.3125,5,b940,b905,False,740,oscillated,-1,False
oscillation,depth,,3,0.375,6,b95a,a75b,True,14,spurious,-1,False
oscillation,depth,,3,0.375,6,b974,b905,False,740,oscillated,-1,False
oscillation,depth,,3,0.25,4,b98e,fca6,True,14,wrong_pattern,0,False
oscillation,depth,,0,0.375,6,b9a8,f8a4,False,740,oscillated,-1,False
oscillation,depth,,3,0.3125,5,b9c2,fca6,True,14,wrong_pattern,0,False
oscillation,depth,,1,0.375,6,b9dc,f8a4,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,b9f6,fca6,True,15,correct,0,True
oscillation,depth,,1,0.375,6,ba10,a395,False,740,oscillated,-1,False
oscillation,depth,,0,0.375,6,ba2a,fca6,True,15,correct,0,True
oscillation,depth,,3,0.375,6,ba44,b905,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,ba5e,a797,True,14,spurious,-1,False
oscillation,depth,,2,0.5,8,ba78,e2f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,ba92,a6b6,True,7,correct,2,True
oscillation,depth,,0,0.3125,5,baac,f8a4,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,bac6,fca6,True,15,correct,0,True
oscillation,depth,,0,0.375,6,bae0,f8a4,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,bafa,a6b6,True,7,correct,2,True
oscillation,depth,,1,0.25,4,bb14,bb95,False,740,oscillated,-1,False
oscillation,depth,,3,0.3125,5,bb2e,bd07,True,15,correct,3,True
oscillation,depth,,3,0.4375,7,bb48,a359,False,740,oscillated,-1,False
oscillation,depth,,3,0.375,6,bb62,bd07,True,16,correct,3,True
oscillation,depth,,1,0.4375,7,bb7c,a315,False,740,oscillated,-1,False
oscillation,depth,,1,0.25,4,bb96,fca6,True,21,wrong_pattern,0,False
