experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,src_pat,tgt_pat,interp_step
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fda6,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc86,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fca7,fca6,True,4,correct,0,True,0,3,1
interp_depth,depth,,0,0.0625,1,fc26,fca6,True,9,correct,0,True,0,3,1
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,7,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,7,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,7,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,7,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,7,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd86,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fc06,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fda7,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bc86,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,bca7,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,0,0.125,2,fc27,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,fd26,bd07,True,15,wrong_pattern,3,False,0,3,2
interp_depth,depth,,0,0.125,2,bda6,fca6,True,11,correct,0,True,0,3,2
interp_depth,depth,,3,0.125,2,bc87,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,fc07,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bc27,bd07,True,7,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bc87,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,bd86,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,bda7,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,fd27,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd87,bd07,True,11,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bc87,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,fd27,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd27,bd07,True,4,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd87,bd07,True,11,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fc07,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bd86,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,fc07,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bd26,bd07,True,7,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bc87,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,fd27,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bc27,bd07,True,7,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd06,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd87,bd07,True,11,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd87,bd07,True,11,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bc27,bd07,True,7,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd06,bd07,True,12,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bda7,fca6,True,12,wrong_pattern,0,False,0,3,3
interp_depth,depth,,3,0.125,2,fd87,bd07,True,11,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,bd26,bd07,True,7,correct,3,True,0,3,3
interp_depth,depth,,3,0.125,2,fd06,bd07,True,12,correct,3,True,0,3,3
