experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,k_flips
seqpert_even_odd,even_odd,,1,0.0625,1,1995,1905,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,1,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1bd5,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1995,1905,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1bd5,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,3b95,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,9b95,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b15,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1bd5,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b97,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1995,1905,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b97,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b94,58a4,True,69,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1395,395,True,11,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b9d,395,True,49,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,3b95,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b94,58a4,True,69,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,1,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,b95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1395,395,True,11,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1a95,58a4,True,69,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b15,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b94,58a4,True,69,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b97,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b94,58a4,True,69,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b9d,395,True,49,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,3b95,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1995,1905,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1bb5,58a4,True,51,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b85,1b95,True,1,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b9d,395,True,49,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,9b95,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b94,58a4,True,69,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,1395,395,True,11,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,3b95,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b15,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b15,1b95,True,25,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,1
seqpert_even_odd,even_odd,,1,0.0625,1,1395,395,True,11,spurious,-1,False,1
seqpert_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6a6,a6b6,True,21,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b7,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6a6,a6b6,True,21,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a4b6,fca6,True,45,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6be,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a4b6,fca6,True,45,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,1,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b4,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6a6,a6b6,True,21,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6a6,a6b6,True,21,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b4,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b7,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6a6,a6b6,True,21,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b4,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6be,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a4b6,fca6,True,45,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a4b6,fca6,True,21,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b7,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,e6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b4,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,1,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a6b7,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a2b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,a4b6,fca6,True,45,wrong_pattern,0,False,1
seqpert_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,1
seqpert_even_odd,even_odd,,2,0.0625,1,b6b6,a6b6,True,11,correct,2,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd17,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b907,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd87,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,9d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,ad07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd27,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd17,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b907,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b507,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b507,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,9d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd27,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,ad07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd27,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd17,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd03,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd87,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b907,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,9d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bc07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bc07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b507,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd87,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b907,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bc07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,1,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd03,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd87,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,9d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd27,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd17,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,9d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,3d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd03,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,bc07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,3d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,3d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd03,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bf07,bf97,True,45,spurious,-1,False,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b507,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,3d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,9d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,ad07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd0f,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd05,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd17,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd03,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,b507,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd87,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,fd07,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd06,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd47,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,bd03,bd07,True,11,correct,3,True,1
seqpert_even_odd,even_odd,,3,0.0625,1,3d07,bd07,True,25,correct,3,True,1
seqpert_even_odd,even_odd,,0,0.125,2,bca4,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fea4,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fda4,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,f4e6,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fc66,fca6,True,59,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,f8a7,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,f0a6,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,dcb6,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,f8a4,fca6,True,45,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fda2,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,b8a6,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fce2,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fcee,fca6,True,35,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fc36,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,d4a6,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,ec86,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.0,0,fca6,fca6,True,0,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,dca4,58a4,True,45,spurious,-1,False,2
seqpert_even_odd,even_odd,,0,0.125,2,f4a4,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,dc26,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,dea6,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fd86,fca6,True,35,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fcb2,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fce2,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fcac,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fe26,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fd86,fca6,True,35,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fcf6,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,ec26,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fcb7,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,7ca7,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,f9a6,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,eca2,fca6,True,11,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fea7,fca6,True,25,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,fd86,fca6,True,35,correct,0,True,2
seqpert_even_odd,even_odd,,0,0.125,2,74a6,fca6,True,25,correct,0,True,2
