experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,t_even,t_odd,ratio
bifurc,even_odd,_todd24,1,0.4,10,b406,bd07,True,55,wrong_pattern,3,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,bd84,fca6,True,45,wrong_pattern,0,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,3a3b,a75b,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,39fc,58a4,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,853,5949,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,d714,395,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,7eb6,fca6,True,25,wrong_pattern,0,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,22b0,2b4,True,25,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,5307,395,True,89,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,bdbd,fca6,True,45,wrong_pattern,0,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,a955,fd4b,True,113,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,55bc,58a4,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,5751,359,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,8,784d,5949,True,25,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,fd2,2b4,True,69,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,939c,2b4,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,99b7,fca6,True,45,wrong_pattern,0,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,f7bd,a6b6,True,45,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,8,394b,fd4b,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,5fe7,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,8,8a2,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,f9d0,fca6,True,45,wrong_pattern,0,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,d2b5,2b4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,381,395,True,11,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,b195,a797,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,8,c5f,5949,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,211,359,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,11,6c40,5949,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,ac1,58a4,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,3a11,395,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,8b55,359,True,35,spurious,-1,False,10,24,2.4
