experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,testset,n_classes,conflicts_G
r6_random,coloring,_dist2,2,-1.0,7,6f9a,a6b6,True,100,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,7c46,fd4b,True,66,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,d8e4,58a4,True,30,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,fae7,fca6,True,42,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,9,d278,4068,True,102,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,ef23,bd07,True,105,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,ac9d,a6b6,True,134,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,3d58,a75b,True,113,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,12a1,ab4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,e8a1,fca6,True,48,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,362f,a6b6,True,91,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,aadd,a6b6,True,60,wrong_pattern,2,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,a10e,a75b,True,43,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,d66a,fc6a,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,2118,359,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,9,6008,5949,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,3d7,395,True,30,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,683,2b4,True,59,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,5473,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,b84c,bd07,True,47,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,a769,a75b,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,4027,5868,True,69,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,cbef,58a4,True,145,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,af2e,a75b,True,72,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,36df,a6b6,True,60,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,9a20,58a4,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,3,e694,a6b6,True,54,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,38ce,58a4,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,7f91,bd07,True,89,wrong_pattern,3,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,f24c,fd4b,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,738b,359,True,170,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,e1fc,e47a,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8abb,2b4,True,101,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,2285,2b4,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,8dc6,bf97,True,103,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,f2a3,fca6,True,147,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,3,dd87,bd07,True,54,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,599b,1905,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,9a71,2b4,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,d8eb,5868,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,4bec,58a4,True,113,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,4e8c,58a4,True,151,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,298,2b4,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,e87a,e46a,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,5dbc,58a4,True,38,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,52e,359,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,9,e168,a75b,True,121,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,6abd,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,b6fc,a6b6,True,48,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,20c5,2b4,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,43c9,359,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,eff7,a6b6,True,134,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,2741,a75b,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,2570,a75b,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,d3a3,58a4,True,181,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,7b2,2b4,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,49cc,5949,True,78,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,d339,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,786f,5868,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,48e0,58a4,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,64e5,e46a,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,21b8,2b4,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,bdd5,bd07,True,32,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,6e42,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,1100,5949,True,106,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,baf8,a6b6,True,48,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,b970,bd07,True,98,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,3334,ab4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,4738,359,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,195b,5949,True,82,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,819c,395,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,72a9,58a4,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,9349,359,True,67,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,dfc,42f8,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,931a,359,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,488d,58a4,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,c6cb,e6fa,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,931f,359,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,c6a8,e6fa,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,4f10,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,d19a,1905,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,3292,2b4,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,e682,e6fa,True,83,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,c6ef,e6fa,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,955f,a75b,True,138,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,e783,a75b,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,d6a0,fca6,True,147,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,3ed6,a6b6,True,48,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,fe15,bd07,True,73,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,8b38,359,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,5234,58a4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,9af4,2b4,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,d755,fd4b,True,138,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,7824,58a4,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,2fe9,a75b,True,126,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,311f,359,True,105,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,f8ed,fc6a,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,6b75,5949,True,139,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,8765,a75b,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,55a4,58a4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,4857,5949,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,8a18,359,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,2,a694,a6b6,True,24,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,30f5,ab4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,26f,359,True,79,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,20d1,2b4,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,27fb,a75b,True,100,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,9c7,395,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,43e,42f8,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,cdae,fca6,True,48,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,8947,359,True,687,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,7c5f,fd4b,True,38,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,8224,2b4,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,92ac,ab4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,31c9,359,True,82,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,d90f,5949,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,36fa,e6fa,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,9b0b,1b95,True,118,wrong_pattern,1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,db02,1905,True,93,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,6714,a75b,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,ae74,e6fa,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,ad70,a75b,True,179,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,1d3c,1905,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,bd0,395,True,108,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,3a9a,2b4,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,f9b0,fca6,True,42,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,4ad3,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,4eba,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,f99f,bd07,True,54,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,3,8a95,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,d91a,5949,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,6b18,359,True,390,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,9099,2b4,True,92,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,ec29,fc6a,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,602f,5868,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,f95f,fd4b,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,de66,fca6,True,79,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,2eca,e6fa,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,8497,a6b6,True,49,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,8c6,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,4ae1,58a4,True,105,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,4e93,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,8e79,e6fa,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,6b80,2b4,True,116,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,d086,58a4,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,3c8b,fca6,True,60,wrong_pattern,0,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,79d,395,True,18,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,c5c5,fd4b,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,c1ae,4068,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,9813,1905,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,4804,58a4,True,101,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,192c,1905,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,25d1,a75b,True,101,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,77b8,eeb6,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,3,5bd1,1905,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,f00,359,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,11cc,359,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,bddb,bd07,True,32,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,bf33,bf97,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,e7de,a75b,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,a4ea,e6fa,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,5a80,58a4,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,8199,359,True,79,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,ac9,42f8,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,189e,58a4,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,6f33,fd4b,True,138,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,7784,fca6,True,158,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,c0c,1149,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,fff1,fca6,True,46,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,9,f179,fd4b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,8,f159,fd4b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,1601,359,True,67,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,648a,e46a,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,f7ce,fd4b,True,149,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,8bcd,359,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,1e1c,395,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,70f7,58a4,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,2243,359,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,2,1991,1905,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,8d85,bf97,True,102,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,967c,e6fa,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,3702,a75b,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,a312,a797,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,4019,359,True,96,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,8c00,fd4b,True,103,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,5412,1905,True,137,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,af5b,a75b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,e4ed,e46a,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,f140,fd4b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,2556,a75b,True,43,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,b6df,a6b6,True,60,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,1821,58a4,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,9f6d,bf97,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,3,3e07,bf97,True,38,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,a95f,a75b,True,147,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,4927,1905,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,2,bc05,bd07,True,38,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,c1e6,4068,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,cfbc,a6b6,True,134,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,49ac,58a4,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,1cb5,58a4,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,9d3e,bd07,True,24,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,5277,5868,True,118,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,3,b63e,a6b6,True,78,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,1256,359,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,9,d24c,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,b976,bd07,True,30,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,110a,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,6271,42f8,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,5ba8,58a4,True,43,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,f1fa,fd4b,True,137,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,c3cf,359,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,2104,395,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,3fa0,fca6,True,113,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,67bf,e6fa,True,46,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,e74e,a75b,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,5cd8,5868,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,e226,e6fa,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,a0b,359,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,475c,359,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,f206,fca6,True,116,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,e180,fd4b,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,3e96,fca6,True,118,wrong_pattern,0,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,b45b,a75b,True,151,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,e4b8,fc6a,True,111,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,6e1f,fd4b,True,222,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,96d5,a6b6,True,53,wrong_pattern,2,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,74e5,fca6,True,89,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,87c2,a797,True,108,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,435b,359,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,eac,2b4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,e25a,a75b,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,cb3d,5949,True,139,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,4d3d,1905,True,79,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,9cf4,fca6,True,73,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,f74,359,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,3c2b,fca6,True,56,wrong_pattern,0,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,2dd8,a75b,True,106,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,c8fa,4068,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,7a2c,58a4,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,ce06,fca6,True,120,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,e8ef,fca6,True,72,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,8d43,b54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,9,9648,a75b,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,7456,fd4b,True,85,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,15f3,42f8,True,170,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,1a5e,2b4,True,120,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,9,4e08,5149,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,ebc5,bf97,True,135,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,2e67,e6fa,True,85,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,a206,a797,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,cf3,2b4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,10bd,ab4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,3f24,fca6,True,170,wrong_pattern,0,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,fbdf,fd4b,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,5464,5868,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,fdd6,fca6,True,118,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,16,395,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,eb6a,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,1b36,1b95,True,32,correct,1,True,dist2,random,12,0
