experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,category,testset,delays,conflicts_G
r7_hd3,coloring,_perm06,3,0.1875,3,9d46,bd07,True,35,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd46,fd4b,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d46,bd07,True,35,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc86,fca6,True,20,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf86,fca6,True,70,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b986,fca6,True,70,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b586,fca6,True,108,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad86,fca6,True,94,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d86,fca6,True,70,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd86,fca6,True,36,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d86,fca6,True,70,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,be06,fca6,True,70,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b806,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b406,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ac06,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9c06,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fc06,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3c06,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bb06,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b706,a797,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,af06,bf97,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9f06,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ff06,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3f06,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b106,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a906,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9906,1905,True,89,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f906,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3906,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a506,bf97,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9506,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f506,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3506,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,8d06,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ed06,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,2d06,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,dd06,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,1d06,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,7d06,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd09,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd11,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd21,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd41,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd81,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc01,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf01,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b901,1905,True,14,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b501,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad01,bd07,True,46,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d01,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd01,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d01,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd1d,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd2d,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd4d,fd4b,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd8d,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc0d,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf0d,a797,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b90d,1905,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b50d,a75b,True,55,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad0d,fd4b,True,60,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d0d,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd0d,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d0d,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd35,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd55,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd95,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc15,bd07,True,69,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf15,bf97,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b915,1905,True,14,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b515,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad15,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d15,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd15,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d15,bd07,True,93,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd65,bd07,True,35,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bda5,bd07,True,60,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc25,fca6,True,47,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf25,bf97,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b925,1905,True,14,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b525,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad25,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d25,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd25,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d25,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bdc5,bd07,True,37,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc45,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf45,bf97,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b945,1905,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b545,a75b,True,84,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad45,fd4b,True,64,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d45,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd45,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d45,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc85,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf85,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b985,1905,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b585,bf97,True,71,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad85,bd07,True,25,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d85,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd85,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d85,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,be05,fca6,True,70,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b805,1905,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b405,bd07,True,30,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ac05,bd07,True,30,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9c05,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fc05,fca6,True,59,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3c05,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bb05,1b95,True,109,wrong_pattern,1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b705,a797,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,af05,bf97,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9f05,1b95,True,109,wrong_pattern,1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ff05,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3f05,bf97,True,149,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b105,1905,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a905,1905,True,14,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9905,1905,True,12,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f905,1905,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3905,1905,True,14,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a505,bf97,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9505,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f505,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3505,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,8d05,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ed05,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,2d05,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,dd05,1905,True,53,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,1d05,1905,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,7d05,bd07,True,89,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd1b,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd2b,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd4b,fd4b,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd8b,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc0b,fd4b,True,62,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf0b,a75b,True,59,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b90b,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b50b,a75b,True,57,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad0b,fd4b,True,60,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d0b,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd0b,fd4b,True,24,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d0b,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd33,bd07,True,12,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd53,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd93,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc13,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf13,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b913,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b513,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad13,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d13,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd13,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d13,bd07,True,12,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd63,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bda3,bd07,True,60,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc23,fca6,True,74,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf23,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b923,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b523,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad23,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d23,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd23,bd07,True,46,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d23,bd07,True,12,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bdc3,bd07,True,37,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc43,fd4b,True,61,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf43,a75b,True,87,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b943,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b543,a75b,True,116,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad43,fd4b,True,62,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
