experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
adversarial,noise,,2,0.4375,7,473,75b,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,db30,5949,True,18,spurious,-1,False
adversarial,noise,,3,0.375,6,405,1b95,True,13,wrong_pattern,1,False
adversarial,noise,,3,0.375,6,3531,2759,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,37cb,a75b,True,9,spurious,-1,False
adversarial,noise,,0,0.4375,7,dfcc,dca4,False,740,oscillated,-1,False
adversarial,noise,,0,0.375,6,f621,bd07,True,17,wrong_pattern,3,False
adversarial,noise,,1,0.5,8,52da,42f8,True,7,spurious,-1,False
adversarial,noise,,3,0.3125,5,bc7f,bd07,True,16,correct,3,True
adversarial,noise,,0,0.3125,5,ecd4,fca6,True,16,correct,0,True
adversarial,noise,,2,0.5625,9,c018,359,True,15,spurious,-1,False
adversarial,noise,,0,0.5,8,d85c,5949,True,7,spurious,-1,False
adversarial,noise,,1,0.3125,5,b5c,359,True,7,spurious,-1,False
adversarial,noise,,3,0.4375,7,1163,4949,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,9a18,395,True,14,spurious,-1,False
adversarial,noise,,2,0.375,6,6ad6,32b6,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,62cf,62fa,False,740,oscillated,-1,False
adversarial,noise,,2,0.375,6,adf0,e6fa,True,16,spurious,-1,False
adversarial,noise,,0,0.4375,7,ea6f,fd4b,True,17,spurious,-1,False
adversarial,noise,,2,0.4375,7,666c,66e8,False,740,oscillated,-1,False
adversarial,noise,,0,0.375,6,98e3,d8a6,False,740,oscillated,-1,False
adversarial,noise,,1,0.3125,5,5b50,5949,True,6,spurious,-1,False
adversarial,noise,,2,0.5,8,42ab,42e8,False,740,oscillated,-1,False
adversarial,noise,,1,0.4375,7,9cb,359,True,15,spurious,-1,False
adversarial,noise,,2,0.3125,5,2e66,fca6,True,30,wrong_pattern,0,False
adversarial,noise,,2,0.375,6,239a,22b6,False,740,oscillated,-1,False
adversarial,noise,,0,0.375,6,f2ea,eeea,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,bdb0,fca6,True,15,correct,0,True
adversarial,noise,,1,0.4375,7,72f1,ab4,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,bf9b,bf97,True,6,spurious,-1,False
adversarial,noise,,2,0.4375,7,3eda,a6b6,True,7,correct,2,True
adversarial,noise,,1,0.5,8,61fd,42f8,True,15,spurious,-1,False
adversarial,noise,,3,0.375,6,e521,fd4b,True,7,spurious,-1,False
adversarial,noise,,0,0.375,6,df20,dd49,False,740,oscillated,-1,False
adversarial,noise,,0,0.5,8,dffb,e46a,True,9,spurious,-1,False
adversarial,noise,,0,0.375,6,78c0,58a4,True,12,spurious,-1,False
adversarial,noise,,1,0.375,6,52b9,ab4,False,740,oscillated,-1,False
adversarial,noise,,1,0.4375,7,43c3,359,True,15,spurious,-1,False
adversarial,noise,,1,0.3125,5,d9f5,58a4,True,7,spurious,-1,False
adversarial,noise,,0,0.3125,5,ffec,fca6,True,11,correct,0,True
adversarial,noise,,1,0.4375,7,f255,b905,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,7fc7,bd07,True,11,correct,3,True
adversarial,noise,,3,0.3125,5,ec43,fd4b,True,7,spurious,-1,False
adversarial,noise,,2,0.4375,7,a318,a359,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,647c,64f8,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,2b66,235b,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,b819,b905,False,740,oscillated,-1,False
adversarial,noise,,0,0.375,6,df62,fd4b,True,7,spurious,-1,False
adversarial,noise,,2,0.375,6,42bf,42f8,True,16,spurious,-1,False
adversarial,noise,,2,0.4375,7,5630,58a4,True,16,spurious,-1,False
adversarial,noise,,0,0.375,6,de8d,dca4,False,740,oscillated,-1,False
adversarial,noise,,0,0.5625,9,73eb,686a,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,7f63,fd4b,True,6,spurious,-1,False
adversarial,noise,,0,0.3125,5,e897,fca6,True,17,correct,0,True
adversarial,noise,,0,0.4375,7,decd,dca4,False,740,oscillated,-1,False
