experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,t_odd
timing_sweep,even_odd,_todd6,0,0.45,7,e43b,a75b,True,43,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,8e76,a6b6,True,33,wrong_pattern,2,False,6
timing_sweep,even_odd,_todd6,0,0.45,2,dce6,fca6,True,11,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,7,149e,f6b6,False,740,oscillated,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,d527,bd07,True,13,wrong_pattern,3,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,74d5,fca6,True,29,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,9,578b,a75b,True,53,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,e99d,359,True,35,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,9,8b46,359,True,19,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,10,db1d,1905,True,17,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,9feb,a75b,True,55,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,6,b412,a6b6,True,39,wrong_pattern,2,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,7712,fd4b,True,45,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,70f0,58a4,True,37,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,b80b,bd07,True,43,wrong_pattern,3,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,f634,fca6,True,27,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,7,a937,a797,True,23,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,9,d05a,5868,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,a1ea,e6fa,True,21,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,9,4b37,1905,True,19,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,4,b822,fca6,True,11,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,9,5d6,a6b6,True,29,wrong_pattern,2,False,6
timing_sweep,even_odd,_todd6,0,0.45,10,1bd7,359,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,10,ae8,42f8,True,17,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,9090,2b4,True,23,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,d566,fc8b,False,740,oscillated,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,5417,bd07,True,21,wrong_pattern,3,False,6
timing_sweep,even_odd,_todd6,0,0.45,9,1ff5,2b4,True,21,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,10,8acb,359,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,3,7c66,fca6,True,23,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,8,b601,a75b,True,37,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,4,5ee6,fca6,True,19,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,8,4994,58a4,True,27,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,10,a314,395,True,21,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,6ab5,2b4,True,23,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,6a42,949,False,740,oscillated,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,cae0,58a4,True,37,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,9,281a,4058,False,740,oscillated,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,bd02,bd07,True,21,wrong_pattern,3,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,b802,fca6,True,23,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,6,71f6,58a4,True,19,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,7c3a,fca6,True,25,correct,0,True,6
timing_sweep,even_odd,_todd6,0,0.45,8,40bf,2b4,True,27,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,7,aac4,2b4,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,c9b1,2b4,True,27,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,5,90ae,58a4,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,0,0.45,8,9a9f,2b4,True,19,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,5,9fe5,bd07,True,25,wrong_pattern,3,False,6
timing_sweep,even_odd,_todd6,1,0.45,6,8baf,395,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,8,f3be,fca6,True,39,wrong_pattern,0,False,6
timing_sweep,even_odd,_todd6,1,0.45,6,30c5,58a4,True,35,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,7,8f27,bf97,True,19,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,4,3381,1315,False,740,oscillated,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,10,d07f,5949,True,29,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,4,b1c,359,True,37,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,9,c4f5,e6fa,True,43,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,7,2704,a797,True,21,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,10,8cf8,e6fa,True,19,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,11,ae48,a75b,True,27,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,8,618,359,True,37,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,7,6b39,359,True,25,spurious,-1,False,6
timing_sweep,even_odd,_todd6,1,0.45,6,5f74,1905,True,31,spurious,-1,False,6
