experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,timeout_mult
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,7,d39a,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,5,d39c,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,d3b2,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,4,d3b5,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,d3b6,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,5,d3bd,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,7,d3f3,ab4,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,d690,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,d692,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,d697,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,7,d69b,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,d6b0,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,4,d6b2,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,d6b6,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,d6d7,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,7,d798,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,d7b2,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,d7b4,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,6,d7bd,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,7,d7c4,eeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,7,e1fc,e6ea,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,e1fe,e6ea,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,4,e4fe,e6ea,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,8,e85b,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,9,e8d9,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,6,e94b,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,7,e95e,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,8,e9fb,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,7,ea0b,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,8,ea29,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,8,ea40,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,7,ea63,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,9,ea69,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,8,eb6a,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,7,ec5a,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,7,ecc9,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,7,ed71,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,6,edcb,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,7,ee41,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,6,ef42,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,6,ef4e,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,3,-1.0,5,ef4f,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,6,ef62,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,7,ef6a,f54b,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,4,f296,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,f297,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,f2b3,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f2b6,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,f2bd,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,f2de,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,5,f2fe,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,f392,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,1,-1.0,6,f3d4,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f696,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f6b2,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f6b4,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,2,f6b6,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f6b7,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f6be,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,4,f6bf,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f6f6,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,4,f6fe,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,3,f7b6,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,2,-1.0,6,f7bb,aeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x4,coloring,_dist2_x4,0,-1.0,6,f7c4,eeb6,False,13668,oscillated,-1,False,dist2,4
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,8,840,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,966,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,6,c0b,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,c0c,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,d2a,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,6,d4d,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,d6e,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1095,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,10b7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,10bd,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,10bf,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1194,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,11b5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1215,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,1280,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1285,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,4,1287,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1294,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,2,1295,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1297,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,12a1,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,12b5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1384,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,2,1394,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1396,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,13a2,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,13a5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,13b4,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,2,13b5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,13b7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,1492,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,1497,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,14d7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,15b6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,1605,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,1686,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,1687,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1695,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,1696,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,16a1,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,16ac,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,16b6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,16b7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1794,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,17b5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,4,1a01,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1b01,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,2,1b05,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1b07,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1b0d,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1f05,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,3,1f07,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,1f87,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,5,2902,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,292a,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,2c29,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,2c61,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,5,2c67,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,3,2d03,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,5,2d09,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,4,2d43,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,6,2d4a,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,2d6a,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,5,30ae,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,30b6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,30f4,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,30f5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,31f7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,3286,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,328d,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,4,3294,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,3295,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,32a6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,32a7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,32b6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,32b7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,3326,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,3334,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,3336,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,3386,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,338e,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,3394,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,33a1,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,33b5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,33b6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,3496,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,4,34b4,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,34b5,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,34b6,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,34d5,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,34f5,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,35f7,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,3636,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,3684,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,3687,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,368d,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,3696,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,36a3,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,36a5,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,36a6,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,36b4,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,2,36b6,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,36b7,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,37ac,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,37af,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,3,37b6,b6b6,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,3b05,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,3,3b07,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,3b87,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,4,3b8f,1b85,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,3,3f03,bf87,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,3,3f05,bf87,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,2,3f07,bf87,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,4,3f0e,bf87,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,3,3f0f,bf87,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,3f85,bf87,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,8,40fc,4078,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,484a,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,8,48c9,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,8,4958,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,7,4a41,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,9,4a4b,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,4b2a,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,8,4b4b,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,4d7c,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,4e08,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,4e61,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,7,4f09,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,4f4f,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,5295,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,52b7,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,52bf,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,52f6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,5394,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,53b2,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,3,53b5,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,569f,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,7,56d3,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,5,56f6,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,7,64d0,e47a,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,7,64f8,e47a,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,7,65fc,e47a,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,8,685f,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,7,694b,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,697c,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,7,69ea,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,8,69fa,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,9,6b4a,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,6b6c,4949,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,8,6c5c,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,8,6d7c,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,9,6dd8,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,7,6e42,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,8,6e4d,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,0,-1.0,8,6f28,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,8,6f4a,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,3,-1.0,6,6f4f,ed4b,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,7292,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,72bf,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,2,-1.0,6,72f4,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,5,7390,12b4,False,54372,oscillated,-1,False,dist2,16
r6b_dist2_x16,coloring,_dist2_x16,1,-1.0,6,7398,12b4,False,54372,oscillated,-1,False,dist2,16
