experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,timeout,max_depth_mult
timeout,depth,_mult1p0,2,0.3,5,86e3,a6b6,True,17,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,2,aea6,b6b6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,63be,62fa,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,3,2b6,2b4,True,4,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,d4a7,fca6,True,7,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,96bb,a6b6,True,17,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,6,45b4,58a4,True,14,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,4,a7f3,a6b6,True,12,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,4,a6ec,a6b6,True,16,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,5,96f5,86b4,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,a09f,a6b6,True,7,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,4,66a2,e6ea,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,7a2,6b6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,f67e,fc6a,True,17,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,a21c,a359,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,27ac,26b4,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,a42b,a75b,True,7,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,9635,8f95,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,3df6,fca6,True,15,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,ae1f,a75b,True,12,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,4,aa37,b797,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,7,f93,797,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,4,b426,fca6,True,11,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,ae78,e6fa,True,11,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,4,83b2,82b6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,befa,a6b6,True,7,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,9,bf19,a75b,True,17,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,38b2,78a6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,3,8eb7,b6b6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,8,887,58a4,True,26,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,fc94,fca6,True,5,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,2,0.3,4,97f6,a6b6,True,7,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,7,8f25,9705,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,a6e8,e6fa,True,13,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,21b4,2b4,True,5,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,977e,a75b,True,7,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,5,31b6,2ab6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,1ebf,5ca6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,8,cf7c,dd49,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,6,622e,62ea,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,4,2096,22b6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,2,0.3,1,a6b2,a6b6,True,6,correct,2,True,740,1.0
timeout,depth,_mult1p0,2,0.3,5,abbc,a2b4,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,a583,a797,True,6,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,3427,bd07,True,7,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,5,1b17,1b95,True,9,wrong_pattern,1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,d737,bd07,True,13,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,4,3597,af97,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,aa1f,a75b,True,12,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,9560,cd49,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,f156,bd07,True,16,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,4,ef03,fd4b,True,21,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,ed92,fca6,True,18,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,395f,3917,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,b536,af97,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,67c7,a75b,True,15,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,2,bd04,bd07,True,4,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,5,dc0b,fd4b,True,6,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,ed2f,fd4b,True,17,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,db17,9907,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,b797,af97,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,992f,9907,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,8,1c5a,75b,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,aa0e,a75b,True,17,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,270a,a75b,True,6,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,ca06,9907,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,dd8f,bd07,True,16,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,1,bc07,bd07,True,4,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,6,a8b7,b6b6,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,3,3d0b,bd07,True,16,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,4,3f97,bf97,True,4,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,2a27,3397,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,3426,fca6,True,11,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,b780,a6b6,True,17,wrong_pattern,2,False,740,1.0
timeout,depth,_mult1p0,3,0.3,3,af06,b707,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,7585,3d05,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,ed0a,fd4b,True,7,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,d47,554b,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,9e15,9f95,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,10,9b0,2b4,True,17,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,9913,9917,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,2,b517,ad17,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,f14f,fd4b,True,7,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,1c06,1d07,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,2,ad05,bd07,True,7,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,5,ff6f,fd4b,True,6,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,1a37,1b95,True,9,wrong_pattern,1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,3,9c03,bd07,True,6,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,6,7f24,3d05,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,3,b597,af97,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,a687,a6b6,True,7,wrong_pattern,2,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,198c,58a4,True,14,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,5,ac93,a6b6,True,17,wrong_pattern,2,False,740,1.0
timeout,depth,_mult1p0,3,0.3,6,f53b,fd4b,True,17,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,3,7d17,bd07,True,13,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,5,a737,a797,True,9,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,df87,bd07,True,13,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,8,5b93,1905,True,13,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,be26,fca6,True,15,wrong_pattern,0,False,740,1.0
timeout,depth,_mult1p0,3,0.3,7,19ae,58a4,True,12,spurious,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,4,9dc3,bd07,True,9,correct,3,True,740,1.0
timeout,depth,_mult1p0,3,0.3,7,878d,8795,False,740,oscillated,-1,False,740,1.0
timeout,depth,_mult1p0,3,0.3,3,b405,bd07,True,7,correct,3,True,740,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,0,0.0,0,fca6,fca6,True,0,correct,0,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,1,0.0,0,1b95,1b95,True,0,correct,1,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
timeout,even_odd,_mult1p0,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,1636,1.0
